Id,Source,Target,Weight,Type
10227,455,1507,1,Undirected
10228,455,469,1,Undirected
10229,455,462,1,Undirected
10230,455,172,1,Undirected
10231,455,1500,1,Undirected
10232,455,270,1,Undirected
10233,455,876,1,Undirected
10234,455,1014,1,Undirected
10235,1586,1507,1,Undirected
10236,1586,469,1,Undirected
10237,1586,689,1,Undirected
10238,1586,462,1,Undirected
10239,1586,172,1,Undirected
10240,1586,1500,1,Undirected
10241,1586,270,1,Undirected
10242,1586,876,1,Undirected
10243,1586,1014,1,Undirected
10244,1507,469,1,Undirected
10245,1507,689,1,Undirected
10246,1507,462,1,Undirected
10247,1507,172,1,Undirected
10248,1507,1500,1,Undirected
10249,1507,270,1,Undirected
10250,1507,876,1,Undirected
10251,1507,1014,2,Undirected
10252,469,689,1,Undirected
10253,469,462,1,Undirected
10254,469,172,1,Undirected
10255,469,1500,1,Undirected
10256,469,270,1,Undirected
10257,469,876,1,Undirected
10258,469,1014,1,Undirected
10259,689,462,1,Undirected
10260,689,172,1,Undirected
10261,689,1500,1,Undirected
10262,689,270,1,Undirected
10263,689,876,1,Undirected
10264,689,1014,1,Undirected
10265,462,1500,1,Undirected
10266,462,270,1,Undirected
10267,462,876,1,Undirected
10268,462,1014,1,Undirected
10269,172,1500,1,Undirected
10270,172,270,1,Undirected
10271,172,876,1,Undirected
10272,172,1014,1,Undirected
10273,1500,270,1,Undirected
10274,1500,876,1,Undirected
10275,1500,1014,1,Undirected
10276,270,876,1,Undirected
10277,270,1014,1,Undirected
10278,876,1014,1,Undirected
10279,861,508,1,Undirected
10280,861,1321,1,Undirected
10281,508,1321,1,Undirected
10282,1725,1726,1,Undirected
10283,1615,1727,1,Undirected
10284,1389,1049,1,Undirected
10285,414,1710,1,Undirected
10286,961,1035,1,Undirected
10287,961,1728,1,Undirected
10288,961,161,1,Undirected
10289,961,524,1,Undirected
10290,1035,1728,1,Undirected
10291,1035,161,1,Undirected
10292,1035,524,1,Undirected
10293,1728,161,1,Undirected
10294,1728,524,1,Undirected
10295,161,524,1,Undirected
10296,972,100,1,Undirected
10297,253,539,1,Undirected
10298,253,719,1,Undirected
10299,253,894,1,Undirected
10300,253,227,1,Undirected
10301,253,721,1,Undirected
10302,425,539,1,Undirected
10303,425,719,1,Undirected
10304,425,894,1,Undirected
10305,425,227,1,Undirected
10306,425,721,1,Undirected
10307,539,719,1,Undirected
10308,539,894,2,Undirected
10309,539,227,1,Undirected
10310,539,254,1,Undirected
10311,539,721,1,Undirected
10312,539,426,1,Undirected
10313,719,894,1,Undirected
10314,719,227,1,Undirected
10315,719,254,1,Undirected
10316,719,426,1,Undirected
10317,894,227,1,Undirected
10318,894,254,1,Undirected
10319,894,721,1,Undirected
10320,227,254,1,Undirected
10321,227,721,2,Undirected
10322,227,426,1,Undirected
10323,254,721,1,Undirected
10324,721,426,1,Undirected
10325,1506,827,1,Undirected
10326,1506,1007,1,Undirected
10327,827,1007,1,Undirected
10328,623,1152,1,Undirected
10329,623,900,1,Undirected
10330,1152,900,1,Undirected
10331,1336,644,1,Undirected
10332,1336,1729,1,Undirected
10333,1336,1393,1,Undirected
10334,644,1729,1,Undirected
10335,644,1393,1,Undirected
10336,1729,1393,1,Undirected
10337,625,892,1,Undirected
10338,341,1016,1,Undirected
10339,341,689,1,Undirected
10340,341,19,1,Undirected
10341,341,704,1,Undirected
10342,341,518,1,Undirected
10343,341,949,1,Undirected
10344,1016,689,1,Undirected
10345,1016,19,2,Undirected
10346,1016,112,1,Undirected
10347,1016,704,1,Undirected
10348,1016,518,1,Undirected
10349,1016,949,1,Undirected
10350,689,19,1,Undirected
10351,689,112,1,Undirected
10352,689,704,1,Undirected
10353,689,518,1,Undirected
10354,689,949,2,Undirected
10355,19,112,1,Undirected
10356,19,704,1,Undirected
10357,19,518,1,Undirected
10358,19,949,1,Undirected
10359,112,704,1,Undirected
10360,112,518,1,Undirected
10361,704,518,1,Undirected
10362,704,949,1,Undirected
10363,518,949,1,Undirected
10364,760,1558,1,Undirected
10365,760,1026,1,Undirected
10366,760,366,1,Undirected
10367,760,769,1,Undirected
10368,760,1133,1,Undirected
10369,1558,1026,1,Undirected
10370,1558,366,1,Undirected
10371,1558,769,1,Undirected
10372,1558,1133,1,Undirected
10373,1026,366,1,Undirected
10374,1026,769,1,Undirected
10375,1026,1133,1,Undirected
10376,366,769,1,Undirected
10377,366,1133,1,Undirected
10378,357,171,1,Undirected
10379,357,1495,1,Undirected
10380,357,1538,1,Undirected
10381,357,197,1,Undirected
10382,357,199,1,Undirected
10383,357,130,1,Undirected
10384,171,1495,1,Undirected
10385,171,1538,1,Undirected
10386,171,197,1,Undirected
10387,171,199,1,Undirected
10388,171,130,1,Undirected
10389,1495,1538,1,Undirected
10390,1495,197,2,Undirected
10391,1495,130,1,Undirected
10392,1538,197,1,Undirected
10393,1538,199,1,Undirected
10394,1538,130,1,Undirected
10395,197,130,1,Undirected
10396,199,130,1,Undirected
10397,247,773,1,Undirected
10398,247,1153,1,Undirected
10399,773,1153,1,Undirected
10400,1573,269,1,Undirected
10401,1406,70,1,Undirected
10402,1406,302,1,Undirected
10403,70,302,1,Undirected
10404,498,702,1,Undirected
10405,1138,938,1,Undirected
10406,1138,1647,1,Undirected
10407,1138,450,1,Undirected
10408,1138,1220,1,Undirected
10409,938,1647,1,Undirected
10410,938,450,1,Undirected
10411,938,1220,1,Undirected
10412,1647,450,2,Undirected
10413,1647,1220,1,Undirected
10414,450,1220,1,Undirected
10415,261,499,1,Undirected
10416,261,197,1,Undirected
10417,261,1058,1,Undirected
10418,262,499,1,Undirected
10419,262,197,1,Undirected
10420,262,1058,1,Undirected
10421,499,197,1,Undirected
10422,499,1058,1,Undirected
10423,197,1058,1,Undirected
10424,671,1550,1,Undirected
10425,169,942,1,Undirected
10426,169,1730,1,Undirected
10427,169,1731,1,Undirected
10428,169,1732,1,Undirected
10429,169,1611,1,Undirected
10430,169,1733,1,Undirected
10431,169,110,1,Undirected
10432,169,1174,1,Undirected
10433,169,279,1,Undirected
10434,942,1730,1,Undirected
10435,942,1731,1,Undirected
10436,942,1732,1,Undirected
10437,942,1611,1,Undirected
10438,942,1733,1,Undirected
10439,942,110,1,Undirected
10440,942,1174,1,Undirected
10441,942,279,1,Undirected
10442,1730,1731,1,Undirected
10443,1730,1732,1,Undirected
10444,1730,1611,1,Undirected
10445,1730,1733,1,Undirected
10446,1730,110,1,Undirected
10447,1730,1174,1,Undirected
10448,1730,279,1,Undirected
10449,1731,1732,1,Undirected
10450,1731,1611,1,Undirected
10451,1731,1733,1,Undirected
10452,1731,110,1,Undirected
10453,1731,1174,1,Undirected
10454,1731,279,1,Undirected
10455,1732,1611,1,Undirected
10456,1732,1733,1,Undirected
10457,1732,110,1,Undirected
10458,1732,1174,1,Undirected
10459,1732,279,1,Undirected
10460,1611,1733,1,Undirected
10461,1611,110,1,Undirected
10462,1611,1174,1,Undirected
10463,1611,279,1,Undirected
10464,1733,110,1,Undirected
10465,1733,1174,1,Undirected
10466,1733,279,1,Undirected
10467,110,1174,1,Undirected
10468,110,279,1,Undirected
10469,1174,279,1,Undirected
10470,1159,1734,1,Undirected
10471,1159,307,1,Undirected
10472,1734,307,1,Undirected
10473,606,511,1,Undirected
10474,606,885,1,Undirected
10475,511,885,1,Undirected
10476,911,1352,1,Undirected
10477,173,992,1,Undirected
10478,972,1560,1,Undirected
10479,972,519,1,Undirected
10480,1560,519,1,Undirected
10481,193,265,1,Undirected
10482,325,1058,1,Undirected
10483,1227,866,1,Undirected
10484,1227,782,1,Undirected
10485,866,782,1,Undirected
10486,1341,1735,2,Undirected
10487,5,791,1,Undirected
10488,5,1717,1,Undirected
10489,5,227,1,Undirected
10490,5,763,1,Undirected
10491,5,721,1,Undirected
10492,791,1717,1,Undirected
10493,791,227,1,Undirected
10494,791,763,2,Undirected
10495,791,721,1,Undirected
10496,1717,227,1,Undirected
10497,1717,763,1,Undirected
10498,1717,721,1,Undirected
10499,227,763,1,Undirected
10500,763,721,1,Undirected
10501,1550,175,1,Undirected
10502,1550,1052,1,Undirected
10503,175,1052,1,Undirected
10504,1446,1736,1,Undirected
10505,69,1737,1,Undirected
10506,69,844,1,Undirected
10507,1737,844,1,Undirected
10508,881,1358,1,Undirected
10509,1509,473,2,Undirected
10510,224,117,1,Undirected
10511,214,432,1,Undirected
10512,1738,793,1,Undirected
10513,1738,784,1,Undirected
10514,1738,225,1,Undirected
10515,1738,299,1,Undirected
10516,793,784,1,Undirected
10517,793,225,1,Undirected
10518,793,299,1,Undirected
10519,784,225,1,Undirected
10520,784,299,1,Undirected
10521,225,299,1,Undirected
10522,1704,765,1,Undirected
10523,1704,1342,1,Undirected
10524,765,1342,1,Undirected
10525,438,1739,1,Undirected
10526,438,1648,1,Undirected
10527,1739,1648,1,Undirected
10528,599,1565,1,Undirected
10529,599,55,1,Undirected
10530,599,53,1,Undirected
10531,1565,55,1,Undirected
10532,1565,53,1,Undirected
10533,481,209,1,Undirected
10534,181,397,1,Undirected
10535,181,319,1,Undirected
10536,181,689,2,Undirected
10537,181,318,1,Undirected
10538,397,319,1,Undirected
10539,397,689,1,Undirected
10540,397,318,1,Undirected
10541,319,689,1,Undirected
10542,689,318,1,Undirected
10543,1740,924,1,Undirected
10544,1740,1151,1,Undirected
10545,1740,1115,1,Undirected
10546,1740,351,1,Undirected
10547,1740,1031,1,Undirected
10548,1740,1718,1,Undirected
10549,1740,685,1,Undirected
10550,924,1151,1,Undirected
10551,924,1115,1,Undirected
10552,924,351,1,Undirected
10553,924,1031,1,Undirected
10554,924,1718,1,Undirected
10555,924,685,1,Undirected
10556,1151,1115,1,Undirected
10557,1151,351,1,Undirected
10558,1151,1031,1,Undirected
10559,1151,1718,1,Undirected
10560,1151,685,1,Undirected
10561,1115,351,1,Undirected
10562,1115,1031,1,Undirected
10563,1115,1718,1,Undirected
10564,1115,685,1,Undirected
10565,351,1031,1,Undirected
10566,351,1718,1,Undirected
10567,351,685,1,Undirected
10568,1031,1718,1,Undirected
10569,1031,685,1,Undirected
10570,19,1115,1,Undirected
10571,19,1114,1,Undirected
10572,19,705,1,Undirected
10573,19,245,1,Undirected
10574,19,1741,1,Undirected
10575,1115,1114,1,Undirected
10576,1115,705,1,Undirected
10577,1115,245,1,Undirected
10578,1115,1741,1,Undirected
10579,1114,705,1,Undirected
10580,1114,245,1,Undirected
10581,1114,1741,1,Undirected
10582,705,245,1,Undirected
10583,705,1741,1,Undirected
10584,245,1741,1,Undirected
10585,1438,1742,1,Undirected
10586,1486,1743,1,Undirected
10587,562,981,1,Undirected
10588,1335,1148,1,Undirected
10589,584,85,1,Undirected
10590,584,146,1,Undirected
10591,584,1472,1,Undirected
10592,584,1366,1,Undirected
10593,584,726,1,Undirected
10594,85,146,1,Undirected
10595,85,1472,1,Undirected
10596,85,1366,1,Undirected
10597,85,726,1,Undirected
10598,146,1472,1,Undirected
10599,146,1366,1,Undirected
10600,146,726,1,Undirected
10601,1472,1366,1,Undirected
10602,1472,726,1,Undirected
10603,1366,726,1,Undirected
10604,843,700,1,Undirected
10605,1609,700,1,Undirected
10606,496,990,1,Undirected
10607,1744,1696,1,Undirected
10608,384,1745,1,Undirected
10609,384,1007,1,Undirected
10610,1598,1745,3,Undirected
10611,1598,1007,1,Undirected
10612,1745,1007,1,Undirected
10613,1636,47,1,Undirected
10614,1636,1499,1,Undirected
10615,1636,426,1,Undirected
10616,47,1499,1,Undirected
10617,47,426,1,Undirected
10618,1499,426,1,Undirected
10619,388,426,1,Undirected
10620,311,1673,1,Undirected
10621,1558,1594,1,Undirected
10622,1558,1339,1,Undirected
10623,1594,1339,1,Undirected
10624,752,533,1,Undirected
10625,1647,532,1,Undirected
10626,1647,1664,1,Undirected
10627,1647,470,1,Undirected
10628,532,1664,1,Undirected
10629,532,470,1,Undirected
10630,1664,470,1,Undirected
10631,1336,1111,1,Undirected
10632,1336,799,1,Undirected
10633,1336,1563,1,Undirected
10634,1336,1451,1,Undirected
10635,1111,799,1,Undirected
10636,1111,1563,1,Undirected
10637,1111,1451,1,Undirected
10638,799,1563,1,Undirected
10639,799,1451,1,Undirected
10640,1563,1451,1,Undirected
10641,280,1347,1,Undirected
10642,438,988,1,Undirected
10643,438,175,1,Undirected
10644,988,175,1,Undirected
10645,261,192,1,Undirected
10646,384,694,2,Undirected
10647,142,1427,1,Undirected
10648,142,1441,1,Undirected
10649,142,285,1,Undirected
10650,142,997,1,Undirected
10651,1427,1441,1,Undirected
10652,1427,285,1,Undirected
10653,1427,997,1,Undirected
10654,1441,285,1,Undirected
10655,1441,997,1,Undirected
10656,285,997,1,Undirected
10657,1230,182,1,Undirected
10658,1230,1409,1,Undirected
10659,1230,1707,1,Undirected
10660,182,1409,1,Undirected
10661,182,1707,1,Undirected
10662,1409,1707,1,Undirected
10663,1488,607,1,Undirected
10664,59,969,1,Undirected
10665,1298,223,1,Undirected
10666,1298,135,1,Undirected
10667,223,135,1,Undirected
10668,1746,1196,2,Undirected
10669,1138,807,1,Undirected
10670,1138,478,1,Undirected
10671,1138,353,1,Undirected
10672,1138,678,1,Undirected
10673,807,478,1,Undirected
10674,807,353,1,Undirected
10675,807,678,1,Undirected
10676,478,353,1,Undirected
10677,478,678,1,Undirected
10678,353,678,1,Undirected
10679,609,45,1,Undirected
10680,791,1547,1,Undirected
10681,571,332,1,Undirected
10682,571,900,1,Undirected
10683,332,900,1,Undirected
10684,515,1647,1,Undirected
10685,515,450,1,Undirected
10686,515,21,1,Undirected
10687,515,745,1,Undirected
10688,1647,21,1,Undirected
10689,1647,745,1,Undirected
10690,450,21,1,Undirected
10691,450,745,1,Undirected
10692,21,745,1,Undirected
10693,1463,231,1,Undirected
10694,1463,1366,1,Undirected
10695,231,1366,1,Undirected
10696,1352,1620,1,Undirected
10697,1352,943,1,Undirected
10698,1620,943,1,Undirected
10699,734,1747,1,Undirected
10700,734,1475,1,Undirected
10701,734,846,1,Undirected
10702,1747,1475,1,Undirected
10703,1747,846,1,Undirected
10704,1475,846,1,Undirected
10705,1650,716,1,Undirected
10706,266,1748,1,Undirected
10707,266,788,1,Undirected
10708,1748,788,1,Undirected
10709,4,1517,1,Undirected
10710,4,1211,1,Undirected
10711,1517,1211,1,Undirected
10712,576,383,1,Undirected
10713,1450,1314,1,Undirected
10714,1450,1035,1,Undirected
10715,1450,1059,1,Undirected
10716,1450,1159,1,Undirected
10717,1450,702,1,Undirected
10718,1314,1035,1,Undirected
10719,1314,1059,1,Undirected
10720,1314,1159,1,Undirected
10721,1314,702,1,Undirected
10722,1035,1059,1,Undirected
10723,1035,1159,1,Undirected
10724,1035,702,1,Undirected
10725,1059,1159,1,Undirected
10726,1059,702,1,Undirected
10727,1159,702,1,Undirected
10728,1418,1749,1,Undirected
10729,1418,602,1,Undirected
10730,1418,715,1,Undirected
10731,1418,82,1,Undirected
10732,1749,602,1,Undirected
10733,1749,715,1,Undirected
10734,1749,82,1,Undirected
10735,602,715,1,Undirected
10736,602,82,1,Undirected
10737,715,82,1,Undirected
10738,1750,669,1,Undirected
10739,1750,1027,1,Undirected
10740,669,1027,1,Undirected
10741,84,214,1,Undirected
10742,84,672,1,Undirected
10743,84,1751,1,Undirected
10744,214,672,1,Undirected
10745,214,1751,1,Undirected
10746,672,1751,2,Undirected
10747,209,986,1,Undirected
10748,1622,99,1,Undirected
10749,1622,730,1,Undirected
10750,99,730,1,Undirected
10751,728,19,1,Undirected
10752,728,556,1,Undirected
10753,728,848,2,Undirected
10754,728,272,1,Undirected
10755,19,556,2,Undirected
10756,19,272,1,Undirected
10757,556,848,1,Undirected
10758,556,272,1,Undirected
10759,848,272,1,Undirected
10760,1737,464,1,Undirected
10761,1075,520,1,Undirected
10762,1075,323,1,Undirected
10763,1075,802,1,Undirected
10764,1075,1419,1,Undirected
10765,1075,99,1,Undirected
10766,1075,715,1,Undirected
10767,520,802,1,Undirected
10768,520,1419,1,Undirected
10769,520,99,1,Undirected
10770,520,715,1,Undirected
10771,323,802,1,Undirected
10772,323,1419,1,Undirected
10773,323,99,2,Undirected
10774,323,715,1,Undirected
10775,802,1419,1,Undirected
10776,802,99,1,Undirected
10777,1419,99,1,Undirected
10778,1419,715,1,Undirected
10779,99,715,1,Undirected
10780,1752,1338,1,Undirected
10781,606,1016,1,Undirected
10782,606,706,1,Undirected
10783,1016,706,1,Undirected
10784,920,944,1,Undirected
10785,920,844,1,Undirected
10786,920,1147,1,Undirected
10787,920,21,1,Undirected
10788,944,844,1,Undirected
10789,944,1147,1,Undirected
10790,944,21,1,Undirected
10791,844,1147,1,Undirected
10792,844,21,1,Undirected
10793,1147,21,1,Undirected
10794,230,265,1,Undirected
10795,1635,1338,1,Undirected
10796,407,248,1,Undirected
10797,316,102,1,Undirected
10798,284,1753,1,Undirected
10799,284,651,1,Undirected
10800,1753,651,1,Undirected
10801,1535,1212,1,Undirected
10802,1535,1208,1,Undirected
10803,1536,1212,1,Undirected
10804,1536,1208,1,Undirected
10805,1212,1208,1,Undirected
10806,738,1462,1,Undirected
10807,738,483,1,Undirected
10808,1462,483,1,Undirected
10809,1754,688,1,Undirected
10810,1754,1030,1,Undirected
10811,1754,1026,1,Undirected
10812,1754,80,1,Undirected
10813,1754,624,1,Undirected
10814,688,1030,1,Undirected
10815,688,1026,1,Undirected
10816,688,80,1,Undirected
10817,688,624,1,Undirected
10818,1030,1026,1,Undirected
10819,1030,80,2,Undirected
10820,1030,624,1,Undirected
10821,1026,80,1,Undirected
10822,1026,624,1,Undirected
10823,80,624,1,Undirected
10824,188,1632,1,Undirected
10825,653,234,1,Undirected
10826,653,139,1,Undirected
10827,234,139,1,Undirected
10828,187,1411,1,Undirected
10829,187,251,1,Undirected
10830,1411,251,1,Undirected
10831,482,1755,1,Undirected
10832,482,984,1,Undirected
10833,482,1212,1,Undirected
10834,1755,483,1,Undirected
10835,1755,484,1,Undirected
10836,1755,984,1,Undirected
10837,1755,485,1,Undirected
10838,1755,1212,1,Undirected
10839,1755,486,1,Undirected
10840,1755,487,1,Undirected
10841,483,984,1,Undirected
10842,483,1212,1,Undirected
10843,484,984,1,Undirected
10844,484,1212,1,Undirected
10845,984,485,1,Undirected
10846,984,1212,1,Undirected
10847,984,486,1,Undirected
10848,984,487,1,Undirected
10849,485,1212,2,Undirected
10850,1212,486,1,Undirected
10851,1212,487,1,Undirected
10852,999,538,1,Undirected
10853,1756,1396,1,Undirected
10854,1756,1757,1,Undirected
10855,1756,1550,1,Undirected
10856,1756,1414,1,Undirected
10857,1396,1757,1,Undirected
10858,1396,1550,1,Undirected
10859,1396,1414,1,Undirected
10860,1757,1550,1,Undirected
10861,1757,1414,1,Undirected
10862,1550,1414,1,Undirected
10863,861,1190,1,Undirected
10864,861,868,1,Undirected
10865,861,1758,1,Undirected
10866,861,900,1,Undirected
10867,861,602,1,Undirected
10868,861,188,1,Undirected
10869,861,221,1,Undirected
10870,1190,868,1,Undirected
10871,1190,1758,1,Undirected
10872,1190,900,1,Undirected
10873,1190,602,1,Undirected
10874,1190,188,1,Undirected
10875,1190,221,1,Undirected
10876,868,1758,1,Undirected
10877,868,900,1,Undirected
10878,868,602,1,Undirected
10879,868,188,1,Undirected
10880,868,221,1,Undirected
10881,1758,900,1,Undirected
10882,1758,602,1,Undirected
10883,1758,188,1,Undirected
10884,1758,221,1,Undirected
10885,900,602,1,Undirected
10886,900,188,1,Undirected
10887,900,221,1,Undirected
10888,602,188,1,Undirected
10889,602,221,1,Undirected
10890,188,221,1,Undirected
10891,133,319,1,Undirected
10892,133,310,1,Undirected
10893,133,318,1,Undirected
10894,133,197,1,Undirected
10895,133,488,1,Undirected
10896,319,310,1,Undirected
10897,319,197,1,Undirected
10898,319,488,1,Undirected
10899,310,318,1,Undirected
10900,310,197,1,Undirected
10901,310,488,1,Undirected
10902,318,197,1,Undirected
10903,318,488,1,Undirected
10904,622,1644,1,Undirected
10905,622,275,1,Undirected
10906,1644,275,1,Undirected
10907,1588,300,2,Undirected
10908,1575,1047,1,Undirected
10909,1575,1614,1,Undirected
10910,1575,366,1,Undirected
10911,1575,367,1,Undirected
10912,1575,1145,1,Undirected
10913,1047,1614,1,Undirected
10914,1047,366,1,Undirected
10915,1047,367,1,Undirected
10916,1047,1145,1,Undirected
10917,1614,366,1,Undirected
10918,1614,367,1,Undirected
10919,1614,1145,1,Undirected
10920,366,1145,1,Undirected
10921,367,1145,1,Undirected
10922,710,890,1,Undirected
10923,711,890,1,Undirected
10924,790,103,1,Undirected
10925,790,894,1,Undirected
10926,790,475,1,Undirected
10927,103,894,1,Undirected
10928,103,475,1,Undirected
10929,894,475,1,Undirected
10930,60,782,1,Undirected
10931,1573,1725,1,Undirected
10932,1573,1537,1,Undirected
10933,1573,33,1,Undirected
10934,1573,311,1,Undirected
10935,1573,590,1,Undirected
